ID,Year,M,D,H,1,2,sum,sump
0131-002,2011,7,13,9,460,498,958,981
0131-002,2011,7,13,10,365,327,692,958
0131-002,2011,7,13,11,364,332,696,692
0131-002,2011,7,13,12,329,326,655,696
0131-002,2011,7,13,13,269,293,562,655
0131-002,2011,7,13,14,319,308,627,562
0131-002,2011,7,13,15,346,343,689,627
0131-002,2011,7,13,16,361,328,689,689
0131-002,2011,7,13,17,361,379,740,689
0131-002,2011,7,13,18,385,417,802,740
0131-002,2011,7,13,19,407,443,850,802
0131-002,2011,7,13,20,293,318,611,850
0131-002,2011,7,13,21,232,251,483,611
0131-002,2011,7,13,22,179,183,362,483
0131-002,2011,7,13,23,139,157,296,362
0131-002,2011,7,13,24,94,73,167,296
0131-002,2011,7,14,1,51,55,106,167
0131-002,2011,7,14,2,27,34,61,106
0131-002,2011,7,14,3,20,24,44,61
0131-002,2011,7,14,4,23,21,44,44
0131-002,2011,7,14,5,17,28,45,44
0131-002,2011,7,14,6,54,52,106,45
0131-002,2011,7,14,7,179,125,304,106
0131-002,2011,7,14,8,556,444,1000,304
0131-002,2011,7,14,9,460,461,921,1000
0131-002,2011,7,14,10,362,309,671,921
0131-002,2011,7,14,11,339,348,687,671
0131-002,2011,7,14,12,298,305,603,687
0131-002,2011,7,14,13,256,293,549,603
0131-002,2011,7,14,14,283,333,616,549
0131-002,2011,7,14,15,354,367,721,616
0131-002,2011,7,14,16,359,360,719,721
0131-002,2011,7,14,17,342,373,715,719
0131-002,2011,7,14,18,377,415,792,715
0131-002,2011,7,14,19,425,484,909,792
0131-002,2011,7,14,20,304,330,634,909
0131-002,2011,7,14,21,255,306,561,634
0131-002,2011,7,14,22,203,220,423,561
0131-002,2011,7,14,23,142,153,295,423
0131-002,2011,7,14,24,93,81,174,295
0131-002,2011,7,15,1,43,57,100,174
0131-002,2011,7,15,2,23,36,59,100
0131-002,2011,7,15,3,23,28,51,59
0131-002,2011,7,15,4,15,24,39,51
0131-002,2011,7,15,5,20,46,66,39
0131-002,2011,7,15,6,53,48,101,66
0131-002,2011,7,15,7,186,126,312,101
0131-002,2011,7,15,8,546,463,1009,312
0131-002,2011,7,15,9,492,514,1006,1009
0131-002,2011,7,15,10,383,362,745,1006
0131-002,2011,7,15,11,340,344,684,745
0131-002,2011,7,15,12,314,412,726,684
0131-002,2011,7,15,13,262,366,628,726
0131-002,2011,7,15,14,356,359,715,628
0131-002,2011,7,15,15,383,379,762,715
0131-002,2011,7,15,16,397,431,828,762
0131-002,2011,7,15,17,392,385,777,828
0131-002,2011,7,15,18,410,493,903,777
0131-002,2011,7,15,19,489,518,1007,903
0131-002,2011,7,15,20,327,371,698,1007
0131-002,2011,7,15,21,288,303,591,698
0131-002,2011,7,15,22,263,263,526,591
0131-002,2011,7,15,23,166,186,352,526
0131-002,2011,7,15,24,107,83,190,352
0131-002,2011,7,16,1,64,74,138,190
0131-002,2011,7,16,2,44,57,101,138
0131-002,2011,7,16,3,44,39,83,101
0131-002,2011,7,16,4,23,25,48,83
0131-002,2011,7,16,5,34,29,63,48
0131-002,2011,7,16,6,57,67,124,63
0131-002,2011,7,16,7,141,104,245,124
0131-002,2011,7,16,8,351,260,611,245
0131-002,2011,7,16,9,322,376,698,611
0131-002,2011,7,16,10,344,308,652,698
0131-002,2011,7,16,11,313,352,665,652
0131-002,2011,7,16,12,328,438,766,665
0131-002,2011,7,16,13,280,486,766,766
0131-002,2011,7,16,14,282,468,750,766
0131-002,2011,7,16,15,321,585,906,750
0131-002,2011,7,16,16,381,520,901,906
0131-002,2011,7,16,17,450,538,988,901
0131-002,2011,7,16,18,397,570,967,988
0131-002,2011,7,16,19,348,506,854,967
0131-002,2011,7,16,20,258,323,581,854
0131-002,2011,7,16,21,236,219,455,581
0131-002,2011,7,16,22,226,164,390,455
0131-002,2011,7,16,23,105,157,262,390
0131-002,2011,7,16,24,88,77,165,262
0131-002,2011,7,17,1,50,59,109,165
0131-002,2011,7,17,2,37,44,81,109
0131-002,2011,7,17,3,32,28,60,81
0131-002,2011,7,17,4,14,21,35,60
0131-002,2011,7,17,5,24,25,49,35
0131-002,2011,7,17,6,28,55,83,49
0131-002,2011,7,17,7,86,80,166,83
0131-002,2011,7,17,8,112,144,256,166
0131-002,2011,7,17,9,176,143,319,256
0131-002,2011,7,17,10,185,155,340,319
0131-002,2011,7,17,11,196,203,399,340
0131-002,2011,7,17,12,178,197,375,399
0131-002,2011,7,17,13,188,206,394,375
0131-002,2011,7,17,14,236,244,480,394
0131-002,2011,7,17,15,228,262,490,480
0131-002,2011,7,17,16,370,263,633,490
0131-002,2011,7,17,17,465,271,736,633
0131-002,2011,7,17,18,515,279,794,736
0131-002,2011,7,17,19,451,263,714,794
0131-002,2011,7,17,20,311,200,511,714
0131-002,2011,7,17,21,289,192,481,511
0131-002,2011,7,17,22,278,164,442,481
0131-002,2011,7,17,23,102,128,230,442
0131-002,2011,7,17,24,91,81,172,230
0131-002,2011,7,18,1,43,50,93,172
0131-002,2011,7,18,2,26,24,50,93
0131-002,2011,7,18,3,23,24,47,50
0131-002,2011,7,18,4,13,17,30,47
0131-002,2011,7,18,5,25,38,63,30
0131-002,2011,7,18,6,87,72,159,63
0131-002,2011,7,18,7,282,211,493,159
0131-002,2011,7,18,8,618,541,1159,493
0131-002,2011,7,18,9,488,514,1002,1159
0131-002,2011,7,18,10,400,348,748,1002
0131-002,2011,7,18,11,360,360,720,748
0131-002,2011,7,18,12,302,358,660,720
0131-002,2011,7,18,13,307,316,623,660
0131-002,2011,7,18,14,330,355,685,623
0131-002,2011,7,18,15,374,382,756,685
0131-002,2011,7,18,16,388,341,729,756
0131-002,2011,7,18,17,371,394,765,729
0131-002,2011,7,18,18,379,430,809,765
0131-002,2011,7,18,19,422,486,908,809
0131-002,2011,7,18,20,359,380,739,908
0131-002,2011,7,18,21,282,336,618,739
0131-002,2011,7,18,22,240,246,486,618
0131-002,2011,7,18,23,146,133,279,486
0131-002,2011,7,18,24,82,86,168,279
0131-002,2011,7,19,1,42,67,109,168
0131-002,2011,7,19,2,29,36,65,109
0131-002,2011,7,19,3,24,26,50,65
0131-002,2011,7,19,4,22,28,50,50
0131-002,2011,7,19,5,24,46,70,50
0131-002,2011,7,19,6,88,82,170,70
0131-002,2011,7,19,7,240,150,390,170
0131-002,2011,7,19,8,579,452,1031,390
0131-002,2011,7,19,9,460,519,979,1031
0131-002,2011,7,19,10,367,387,754,979
0131-002,2011,7,19,11,363,374,737,754
0131-002,2011,7,19,12,345,341,686,737
0131-002,2011,7,19,13,261,299,560,686
0131-002,2011,7,19,14,320,320,640,560
0131-002,2011,7,19,15,359,340,699,640
0131-002,2011,7,19,16,359,379,738,699
0131-002,2011,7,19,17,425,368,793,738
0131-002,2011,7,19,18,387,415,802,793
0131-002,2011,7,19,19,381,456,837,802
0131-002,2011,7,19,20,362,349,711,837
0131-002,2011,7,19,21,270,336,606,711
0131-002,2011,7,19,22,231,245,476,606
0131-002,2011,7,19,23,168,159,327,476
0131-002,2011,7,19,24,111,102,213,327
0131-002,2011,7,20,1,62,58,120,213
0131-002,2011,7,20,2,30,43,73,120
0131-002,2011,7,20,3,18,21,39,73
0131-002,2011,7,20,4,15,25,40,39
0131-002,2011,7,20,5,33,51,84,40
0131-002,2011,7,20,6,92,91,183,84
0131-002,2011,7,20,7,229,160,389,183
0131-002,2011,7,20,8,589,486,1075,389
0131-002,2011,7,20,9,461,478,939,1075
0131-002,2011,7,20,10,394,376,770,939
0131-002,2011,7,20,11,390,385,775,770
0131-002,2011,7,20,12,339,315,654,775
0131-002,2011,7,20,13,248,328,576,654
0131-002,2011,7,20,14,305,351,656,576
0131-002,2011,7,20,15,377,411,788,656
0131-002,2011,7,20,16,346,413,759,788
0131-002,2011,7,20,17,386,364,750,759
0131-002,2011,7,20,18,404,416,820,750
0131-002,2011,7,20,19,449,510,959,820
0131-002,2011,7,20,20,345,351,696,959
0131-002,2011,7,20,21,265,289,554,696
0131-002,2011,7,20,22,214,236,450,554
0131-002,2011,7,20,23,175,172,347,450
0131-002,2011,7,20,24,109,105,214,347
0131-002,2011,7,21,1,59,70,129,214
0131-002,2011,7,21,2,36,52,88,129
0131-002,2011,7,21,3,25,24,49,88
0131-002,2011,7,21,4,14,28,42,49
0131-002,2011,7,21,5,25,36,61,42
0131-002,2011,7,21,6,106,70,176,61
0131-002,2011,7,21,7,220,152,372,176
0131-002,2011,7,21,8,570,498,1068,372
0131-002,2011,7,21,9,498,527,1025,1068
0131-002,2011,7,21,10,403,381,784,1025
0131-002,2011,7,21,11,347,373,720,784
0131-002,2011,7,21,12,340,350,690,720
0131-002,2011,7,21,13,261,302,563,690
0131-002,2011,7,21,14,302,364,666,563
0131-002,2011,7,21,15,396,390,786,666
0131-002,2011,7,21,16,425,361,786,786
0131-002,2011,7,21,17,373,399,772,786
0131-002,2011,7,21,18,405,455,860,772
0131-002,2011,7,21,19,425,443,868,860
0131-002,2011,7,21,20,318,395,713,868
0131-002,2011,7,21,21,260,323,583,713
0131-002,2011,7,21,22,223,244,467,583
0131-002,2011,7,21,23,173,170,343,467
0131-002,2011,7,21,24,107,100,207,343
0131-002,2011,7,22,1,74,46,120,207
0131-002,2011,7,22,2,37,37,74,120
0131-002,2011,7,22,3,19,32,51,74
0131-002,2011,7,22,4,18,25,43,51
0131-002,2011,7,22,5,27,41,68,43
0131-002,2011,7,22,6,70,58,128,68
0131-002,2011,7,22,7,181,155,336,128
0131-002,2011,7,22,8,580,472,1052,336
0131-002,2011,7,22,9,448,548,996,1052
0131-002,2011,7,22,10,349,355,704,996
0131-002,2011,7,22,11,350,389,739,704
0131-002,2011,7,22,12,364,354,718,739
0131-002,2011,7,22,13,267,297,564,718
0131-002,2011,7,22,14,326,344,670,564
0131-002,2011,7,22,15,409,389,798,670
0131-002,2011,7,22,16,368,424,792,798
0131-002,2011,7,22,17,382,358,740,792
0131-002,2011,7,22,18,397,429,826,740
0131-002,2011,7,22,19,570,560,1130,826
0131-002,2011,7,22,20,385,429,814,1130
0131-002,2011,7,22,21,291,342,633,814
0131-002,2011,7,22,22,261,236,497,633
0131-002,2011,7,22,23,159,212,371,497
0131-002,2011,7,22,24,114,103,217,371
0131-002,2011,7,23,1,72,81,153,217
0131-002,2011,7,23,2,45,52,97,153
0131-002,2011,7,23,3,43,39,82,97
0131-002,2011,7,23,4,23,28,51,82
0131-002,2011,7,23,5,28,48,76,51
0131-002,2011,7,23,6,86,66,152,76
0131-002,2011,7,23,7,145,127,272,152
0131-002,2011,7,23,8,344,357,701,272
0131-002,2011,7,23,9,371,404,775,701
0131-002,2011,7,23,10,351,450,801,775
0131-002,2011,7,23,11,326,612,938,801
0131-002,2011,7,23,12,338,683,1021,938
0131-002,2011,7,23,13,298,694,992,1021
0131-002,2011,7,23,14,305,542,847,992
0131-002,2011,7,23,15,331,589,920,847
0131-002,2011,7,23,16,318,594,912,920
0131-002,2011,7,23,17,382,483,865,912
0131-002,2011,7,23,18,444,479,923,865
0131-002,2011,7,23,19,488,398,886,923
0131-002,2011,7,23,20,267,283,550,886
0131-002,2011,7,23,21,230,270,500,550
0131-002,2011,7,23,22,218,165,383,500
0131-002,2011,7,23,23,129,142,271,383
0131-002,2011,7,23,24,72,95,167,271
0131-002,2011,7,24,1,47,66,113,167
0131-002,2011,7,24,2,23,61,84,113
0131-002,2011,7,24,3,35,35,70,84
0131-002,2011,7,24,4,35,18,53,70
0131-002,2011,7,24,5,22,29,51,53
0131-002,2011,7,24,6,37,33,70,51
0131-002,2011,7,24,7,67,54,121,70
0131-002,2011,7,24,8,106,171,277,121
0131-002,2011,7,24,9,138,172,310,277
0131-002,2011,7,24,10,144,151,295,310
0131-002,2011,7,24,11,183,188,371,295
0131-002,2011,7,24,12,202,195,397,371
0131-002,2011,7,24,13,184,222,406,397
0131-002,2011,7,24,14,239,210,449,406
0131-002,2011,7,24,15,339,258,597,449
0131-002,2011,7,24,16,491,288,779,597
0131-002,2011,7,24,17,559,266,825,779
0131-002,2011,7,24,18,605,226,831,825
0131-002,2011,7,24,19,456,235,691,831
0131-002,2011,7,24,20,256,192,448,691
0131-002,2011,7,24,21,236,179,415,448
0131-002,2011,7,24,22,229,157,386,415
0131-002,2011,7,24,23,118,116,234,386
0131-002,2011,7,24,24,76,73,149,234
0131-002,2011,7,25,1,36,49,85,149
0131-002,2011,7,25,2,34,31,65,85
0131-002,2011,7,25,3,11,16,27,65
0131-002,2011,7,25,4,17,18,35,27
0131-002,2011,7,25,5,19,29,48,35
0131-002,2011,7,25,6,63,61,124,48
0131-002,2011,7,25,7,271,163,434,124
0131-002,2011,7,25,8,584,503,1087,434
0131-002,2011,7,25,9,494,533,1027,1087
0131-002,2011,7,25,10,345,382,727,1027
0131-002,2011,7,25,11,366,387,753,727
0131-002,2011,7,25,12,360,324,684,753
0131-002,2011,7,25,13,292,297,589,684
0131-002,2011,7,25,14,308,341,649,589
0131-002,2011,7,25,15,391,393,784,649
0131-002,2011,7,25,16,399,381,780,784
0131-002,2011,7,25,17,394,385,779,780
0131-002,2011,7,25,18,378,446,824,779
0131-002,2011,7,25,19,448,509,957,824
0131-002,2011,7,25,20,364,369,733,957
0131-002,2011,7,25,21,274,310,584,733
0131-002,2011,7,25,22,221,228,449,584
0131-002,2011,7,25,23,137,163,300,449
0131-002,2011,7,25,24,84,88,172,300
0131-002,2011,7,26,1,55,68,123,172
0131-002,2011,7,26,2,28,31,59,123
0131-002,2011,7,26,3,29,21,50,59
0131-002,2011,7,26,4,11,21,32,50
0131-002,2011,7,26,5,25,37,62,32
0131-002,2011,7,26,6,63,60,123,62
0131-002,2011,7,26,7,194,146,340,123
0131-002,2011,7,26,8,565,474,1039,340
0131-002,2011,7,26,9,527,528,1055,1039
0131-002,2011,7,26,10,409,357,766,1055
0131-002,2011,7,26,11,350,363,713,766
0131-002,2011,7,26,12,355,342,697,713
0131-002,2011,7,26,13,279,307,586,697
0131-002,2011,7,26,14,347,381,728,586
0131-002,2011,7,26,15,404,414,818,728
0131-002,2011,7,26,16,404,381,785,818
0131-002,2011,7,26,17,404,372,776,785
0131-002,2011,7,26,18,428,446,874,776
0131-002,2011,7,26,19,409,459,868,874
0131-002,2011,7,26,20,312,310,622,868
0131-002,2011,7,26,21,239,317,556,622
0131-002,2011,7,26,22,210,243,453,556
0131-002,2011,7,26,23,160,148,308,453
0131-002,2011,7,26,24,79,89,168,308
0131-002,2011,7,27,1,69,56,125,168
0131-002,2011,7,27,2,32,40,72,125
0131-002,2011,7,27,3,19,19,38,72
0131-002,2011,7,27,4,21,25,46,38
0131-002,2011,7,27,5,29,28,57,46
0131-002,2011,7,27,6,46,46,92,57
0131-002,2011,7,27,7,157,109,266,92
0131-002,2011,7,27,8,527,402,929,266
0131-002,2011,7,27,9,483,500,983,929
0131-002,2011,7,27,10,311,340,651,983
0131-002,2011,7,27,11,302,341,643,651
0131-002,2011,7,27,12,319,293,612,643
0131-002,2011,7,27,13,236,265,501,612
0131-002,2011,7,27,14,301,296,597,501
0131-002,2011,7,27,15,349,348,697,597
0131-002,2011,7,27,16,355,365,720,697
0131-002,2011,7,27,17,362,361,723,720
0131-002,2011,7,27,18,376,445,821,723
0131-002,2011,7,27,19,406,438,844,821
0131-002,2011,7,27,20,338,365,703,844
0131-002,2011,7,27,21,225,284,509,703
0131-002,2011,7,27,22,191,234,425,509
0131-002,2011,7,27,23,144,170,314,425
0131-002,2011,7,27,24,112,110,222,314
0131-002,2011,7,28,1,49,45,94,222
0131-002,2011,7,28,2,23,44,67,94
0131-002,2011,7,28,3,13,38,51,67
0131-002,2011,7,28,4,18,28,46,51
0131-002,2011,7,28,5,33,33,66,46
0131-002,2011,7,28,6,55,38,93,66
0131-002,2011,7,28,7,190,108,298,93
0131-002,2011,7,28,8,540,432,972,298
0131-002,2011,7,28,9,450,472,922,972
0131-002,2011,7,28,10,352,358,710,922
0131-002,2011,7,28,11,322,340,662,710
0131-002,2011,7,28,12,303,328,631,662
0131-002,2011,7,28,13,230,279,509,631
0131-002,2011,7,28,14,287,308,595,509
0131-002,2011,7,28,15,385,383,768,595
0131-002,2011,7,28,16,357,353,710,768
0131-002,2011,7,28,17,362,396,758,710
0131-002,2011,7,28,18,371,429,800,758
0131-002,2011,7,28,19,421,457,878,800
0131-002,2011,7,28,20,296,391,687,878
0131-002,2011,7,28,21,245,306,551,687
0131-002,2011,7,28,22,218,201,419,551
0131-002,2011,7,28,23,180,148,328,419
0131-002,2011,7,28,24,97,86,183,328
0131-002,2011,7,29,1,53,46,99,183
0131-002,2011,7,29,2,29,36,65,99
0131-002,2011,7,29,3,19,26,45,65
0131-002,2011,7,29,4,21,23,44,45
0131-002,2011,7,29,5,22,39,61,44
0131-002,2011,7,29,6,66,62,128,61
0131-002,2011,7,29,7,179,123,302,128
0131-002,2011,7,29,8,527,452,979,302
0131-002,2011,7,29,9,463,467,930,979
0131-002,2011,7,29,10,332,351,683,930
0131-002,2011,7,29,11,334,347,681,683
0131-002,2011,7,29,12,324,346,670,681
0131-002,2011,7,29,13,251,269,520,670
0131-002,2011,7,29,14,370,352,722,520
0131-002,2011,7,29,15,379,436,815,722
0131-002,2011,7,29,16,367,428,795,815
0131-002,2011,7,29,17,371,471,842,795
0131-002,2011,7,29,18,473,600,1073,842
0131-002,2011,7,29,19,526,667,1193,1073
0131-002,2011,7,29,20,473,607,1080,1193
0131-002,2011,7,29,21,300,453,753,1080
0131-002,2011,7,29,22,248,362,610,753
0131-002,2011,7,29,23,181,296,477,610
0131-002,2011,7,29,24,113,199,312,477
0131-002,2011,7,30,1,68,209,277,312
0131-002,2011,7,30,2,45,95,140,277
0131-002,2011,7,30,3,30,35,65,140
0131-002,2011,7,30,4,35,39,74,65
0131-002,2011,7,30,5,35,43,78,74
0131-002,2011,7,30,6,58,55,113,78
0131-002,2011,7,30,7,151,135,286,113
0131-002,2011,7,30,8,296,247,543,286
0131-002,2011,7,30,9,368,572,940,543
0131-002,2011,7,30,10,303,685,988,940
0131-002,2011,7,30,11,331,781,1112,988
0131-002,2011,7,30,12,293,835,1128,1112
0131-002,2011,7,30,13,287,764,1051,1128
0131-002,2011,7,30,14,299,764,1063,1051
0131-002,2011,7,30,15,280,909,1189,1063
0131-002,2011,7,30,16,321,925,1246,1189
0131-002,2011,7,30,17,294,856,1150,1246
0131-002,2011,7,30,18,392,923,1315,1150
0131-002,2011,7,30,19,332,908,1240,1315
0131-002,2011,7,30,20,287,750,1037,1240
0131-002,2011,7,30,21,219,322,541,1037
0131-002,2011,7,30,22,195,200,395,541
0131-002,2011,7,30,23,121,152,273,395
0131-002,2011,7,30,24,82,83,165,273
0131-002,2011,7,31,1,47,49,96,165
0131-002,2011,7,31,2,28,33,61,96
0131-002,2011,7,31,3,19,21,40,61
0131-002,2011,7,31,4,34,20,54,40
0131-002,2011,7,31,5,21,20,41,54
0131-002,2011,7,31,6,33,48,81,41
0131-002,2011,7,31,7,98,96,194,81
0131-002,2011,7,31,8,137,108,245,194
0131-002,2011,7,31,9,161,202,363,245
0131-002,2011,7,31,10,175,260,435,363
0131-002,2011,7,31,11,197,320,517,435
0131-002,2011,7,31,12,188,343,531,517
0131-002,2011,7,31,13,167,307,474,531
0131-002,2011,7,31,14,220,325,545,474
0131-002,2011,7,31,15,253,285,538,545
0131-002,2011,7,31,16,395,347,742,538
0131-002,2011,7,31,17,444,345,789,742
0131-002,2011,7,31,18,487,345,832,789
0131-002,2011,7,31,19,472,281,753,832
0131-002,2011,7,31,20,340,225,565,753
0131-002,2011,7,31,21,300,186,486,565
0131-002,2011,7,31,22,195,132,327,486
0131-002,2011,7,31,23,131,88,219,327
0131-002,2011,7,31,24,97,71,168,219
0131-002,2011,8,1,1,46,48,94,168
0131-002,2011,8,1,2,12,31,43,94
0131-002,2011,8,1,3,16,11,27,43
0131-002,2011,8,1,4,24,16,40,27
0131-002,2011,8,1,5,15,34,49,40
0131-002,2011,8,1,6,48,45,93,49
0131-002,2011,8,1,7,171,143,314,93
0131-002,2011,8,1,8,421,369,790,314
0131-002,2011,8,1,9,273,350,623,790
0131-002,2011,8,1,10,263,317,580,623
0131-002,2011,8,1,11,276,298,574,580
0131-002,2011,8,1,12,269,311,580,574
0131-002,2011,8,1,13,221,287,508,580
0131-002,2011,8,1,14,241,288,529,508
0131-002,2011,8,1,15,304,322,626,529
0131-002,2011,8,1,16,362,330,692,626
0131-002,2011,8,1,17,335,318,653,692
0131-002,2011,8,1,18,343,352,695,653
0131-002,2011,8,1,19,398,391,789,695
0131-002,2011,8,1,20,296,265,561,789
0131-002,2011,8,1,21,207,214,421,561
0131-002,2011,8,1,22,183,176,359,421
0131-002,2011,8,1,23,118,124,242,359
0131-002,2011,8,1,24,93,81,174,242
0131-002,2011,8,2,1,42,44,86,174
0131-002,2011,8,2,2,28,46,74,86
0131-002,2011,8,2,3,14,28,42,74
0131-002,2011,8,2,4,12,20,32,42
0131-002,2011,8,2,5,21,25,46,32
0131-002,2011,8,2,6,51,51,102,46
0131-002,2011,8,2,7,190,119,309,102
0131-002,2011,8,2,8,382,325,707,309
0131-002,2011,8,2,9,294,390,684,707
0131-002,2011,8,2,10,310,279,589,684
0131-002,2011,8,2,11,320,289,609,589
0131-002,2011,8,2,12,279,335,614,609
0131-002,2011,8,2,13,252,277,529,614
0131-002,2011,8,2,14,285,314,599,529
0131-002,2011,8,2,15,332,292,624,599
0131-002,2011,8,2,16,361,318,679,624
0131-002,2011,8,2,17,356,343,699,679
0131-002,2011,8,2,18,444,362,806,699
0131-002,2011,8,2,19,503,391,894,806
0131-002,2011,8,2,20,473,289,762,894
0131-002,2011,8,2,21,283,231,514,762
0131-002,2011,8,2,22,213,197,410,514
0131-002,2011,8,2,23,164,109,273,410
0131-002,2011,8,2,24,98,97,195,273
0131-002,2011,8,3,1,53,58,111,195
0131-002,2011,8,3,2,34,42,76,111
0131-002,2011,8,3,3,18,29,47,76
0131-002,2011,8,3,4,19,18,37,47
0131-002,2011,8,3,5,26,25,51,37
0131-002,2011,8,3,6,63,56,119,51
0131-002,2011,8,3,7,175,146,321,119
0131-002,2011,8,3,8,417,325,742,321
0131-002,2011,8,3,9,321,367,688,742
0131-002,2011,8,3,10,282,294,576,688
0131-002,2011,8,3,11,301,307,608,576
0131-002,2011,8,3,12,282,290,572,608
0131-002,2011,8,3,13,241,290,531,572
0131-002,2011,8,3,14,285,325,610,531
0131-002,2011,8,3,15,297,303,600,610
0131-002,2011,8,3,16,372,306,678,600
0131-002,2011,8,3,17,414,342,756,678
0131-002,2011,8,3,18,474,368,842,756
0131-002,2011,8,3,19,631,427,1058,842
0131-002,2011,8,3,20,605,277,882,1058
0131-002,2011,8,3,21,450,228,678,882
0131-002,2011,8,3,22,283,181,464,678
0131-002,2011,8,3,23,148,133,281,464
0131-002,2011,8,3,24,83,80,163,281
0131-002,2011,8,4,1,58,56,114,163
0131-002,2011,8,4,2,31,36,67,114
0131-002,2011,8,4,3,25,31,56,67
0131-002,2011,8,4,4,13,26,39,56
0131-002,2011,8,4,5,18,29,47,39
0131-002,2011,8,4,6,59,69,128,47
0131-002,2011,8,4,7,181,117,298,128
0131-002,2011,8,4,8,499,386,885,298
0131-002,2011,8,4,9,367,434,801,885
0131-002,2011,8,4,10,308,341,649,801
0131-002,2011,8,4,11,336,326,662,649
0131-002,2011,8,4,12,328,299,627,662
0131-002,2011,8,4,13,237,301,538,627
0131-002,2011,8,4,14,287,304,591,538
0131-002,2011,8,4,15,352,393,745,591
0131-002,2011,8,4,16,363,343,706,745
0131-002,2011,8,4,17,410,359,769,706
0131-002,2011,8,4,18,445,358,803,769
0131-002,2011,8,4,19,409,441,850,803
0131-002,2011,8,4,20,258,313,571,850
0131-002,2011,8,4,21,247,247,494,571
0131-002,2011,8,4,22,213,194,407,494
0131-002,2011,8,4,23,115,157,272,407
0131-002,2011,8,4,24,95,80,175,272
0131-002,2011,8,5,1,55,52,107,175
0131-002,2011,8,5,2,24,36,60,107
0131-002,2011,8,5,3,9,27,36,60
0131-002,2011,8,5,4,10,25,35,36
0131-002,2011,8,5,5,30,41,71,35
0131-002,2011,8,5,6,70,66,136,71
0131-002,2011,8,5,7,197,132,329,136
0131-002,2011,8,5,8,474,404,878,329
0131-002,2011,8,5,9,409,426,835,878
0131-002,2011,8,5,10,372,338,710,835
0131-002,2011,8,5,11,326,370,696,710
0131-002,2011,8,5,12,325,348,673,696
0131-002,2011,8,5,13,290,325,615,673
0131-002,2011,8,5,14,316,381,697,615
0131-002,2011,8,5,15,350,381,731,697
0131-002,2011,8,5,16,367,400,767,731
0131-002,2011,8,5,17,403,356,759,767
0131-002,2011,8,5,18,471,388,859,759
0131-002,2011,8,5,19,449,458,907,859
0131-002,2011,8,5,20,384,354,738,907
0131-002,2011,8,5,21,265,308,573,738
0131-002,2011,8,5,22,258,231,489,573
0131-002,2011,8,5,23,161,145,306,489
0131-002,2011,8,5,24,105,101,206,306
0131-002,2011,8,6,1,79,58,137,206
0131-002,2011,8,6,2,49,48,97,137
0131-002,2011,8,6,3,37,38,75,97
0131-002,2011,8,6,4,23,33,56,75
0131-002,2011,8,6,5,38,42,80,56
0131-002,2011,8,6,6,73,69,142,80
0131-002,2011,8,6,7,122,161,283,142
0131-002,2011,8,6,8,341,253,594,283
0131-002,2011,8,6,9,325,327,652,594
0131-002,2011,8,6,10,315,356,671,652
0131-002,2011,8,6,11,301,410,711,671
0131-002,2011,8,6,12,315,489,804,711
0131-002,2011,8,6,13,322,461,783,804
0131-002,2011,8,6,14,346,487,833,783
0131-002,2011,8,6,15,387,445,832,833
0131-002,2011,8,6,16,439,408,847,832
0131-002,2011,8,6,17,483,369,852,847
0131-002,2011,8,6,18,547,372,919,852
0131-002,2011,8,6,19,539,336,875,919
0131-002,2011,8,6,20,438,276,714,875
0131-002,2011,8,6,21,249,198,447,714
0131-002,2011,8,6,22,242,165,407,447
0131-002,2011,8,6,23,138,128,266,407
0131-002,2011,8,6,24,95,96,191,266
0131-002,2011,8,7,1,62,64,126,191
0131-002,2011,8,7,2,33,44,77,126
0131-002,2011,8,7,3,27,23,50,77
0131-002,2011,8,7,4,20,32,52,50
0131-002,2011,8,7,5,27,34,61,52
0131-002,2011,8,7,6,55,30,85,61
0131-002,2011,8,7,7,74,111,185,85
0131-002,2011,8,7,8,129,121,250,185
0131-002,2011,8,7,9,183,176,359,250
