ID,Year,M,D,H,1,2
0130-001,2017,08,09,21,1115,1448
0130-001,2017,08,09,22,1028,1164
0130-001,2017,08,09,23,745,699
0130-001,2017,08,09,24,537,437
0130-001,2017,08,10,01,351,319
0130-001,2017,08,10,02,240,211
0130-001,2017,08,10,03,181,180
0130-001,2017,08,10,04,148,198
0130-001,2017,08,10,05,230,194
0130-001,2017,08,10,06,558,438
0130-001,2017,08,10,07,1475,832
0130-001,2017,08,10,08,1453,1349
0130-001,2017,08,10,09,1529,1637
0130-001,2017,08,10,10,1514,1440
0130-001,2017,08,10,11,1447,1400
0130-001,2017,08,10,12,1458,1511
0130-001,2017,08,10,13,1403,1484
0130-001,2017,08,10,14,1554,1561
0130-001,2017,08,10,15,1633,1584
0130-001,2017,08,10,16,1498,1554
0130-001,2017,08,10,17,1480,1778
0130-001,2017,08,10,18,1642,2013
0130-001,2017,08,10,19,1531,2224
0130-001,2017,08,10,20,1257,1749
0130-001,2017,08,10,21,1192,1663
0130-001,2017,08,10,22,1097,1256
0130-001,2017,08,10,23,808,772
0130-001,2017,08,10,24,583,508
0130-001,2017,08,11,01,394,343
0130-001,2017,08,11,02,262,227
0130-001,2017,08,11,03,182,172
0130-001,2017,08,11,04,169,200
0130-001,2017,08,11,05,222,224
0130-001,2017,08,11,06,685,436
0130-001,2017,08,11,07,1557,902
0130-001,2017,08,11,08,1615,1392
0130-001,2017,08,11,09,1586,1705
0130-001,2017,08,11,10,1555,1556
0130-001,2017,08,11,11,1569,1512
0130-001,2017,08,11,12,1536,1529
0130-001,2017,08,11,13,1434,1635
0130-001,2017,08,11,14,1579,1593
0130-001,2017,08,11,15,1555,1701
0130-001,2017,08,11,16,1689,1741
0130-001,2017,08,11,17,1522,1758
0130-001,2017,08,11,18,1539,2081
0130-001,2017,08,11,19,1610,2169
0130-001,2017,08,11,20,1470,2089
0130-001,2017,08,11,21,1319,1693
0130-001,2017,08,11,22,1272,1261
0130-001,2017,08,11,23,887,805
0130-001,2017,08,11,24,648,584
0130-001,2017,08,12,01,440,422
0130-001,2017,08,12,02,306,276
0130-001,2017,08,12,03,273,252
0130-001,2017,08,12,04,196,230
0130-001,2017,08,12,05,258,241
0130-001,2017,08,12,06,561,415
0130-001,2017,08,12,07,1184,736
0130-001,2017,08,12,08,1377,1051
0130-001,2017,08,12,09,1390,1330
0130-001,2017,08,12,10,1410,1535
0130-001,2017,08,12,11,1492,1793
0130-001,2017,08,12,12,1492,1859
0130-001,2017,08,12,13,1495,2042
0130-001,2017,08,12,14,1499,1909
0130-001,2017,08,12,15,1570,1774
0130-001,2017,08,12,16,1476,1734
0130-001,2017,08,12,17,1665,1799
0130-001,2017,08,12,18,1659,1892
0130-001,2017,08,12,19,1467,1835
0130-001,2017,08,12,20,1308,1301
0130-001,2017,08,12,21,1162,1161
0130-001,2017,08,12,22,1096,864
0130-001,2017,08,12,23,780,628
0130-001,2017,08,12,24,530,465
0130-001,2017,08,13,01,394,332
0130-001,2017,08,13,02,335,268
0130-001,2017,08,13,03,248,195
0130-001,2017,08,13,04,200,159
0130-001,2017,08,13,05,207,162
0130-001,2017,08,13,06,413,280
0130-001,2017,08,13,07,666,466
0130-001,2017,08,13,08,739,648
0130-001,2017,08,13,09,854,871
0130-001,2017,08,13,10,1017,958
0130-001,2017,08,13,11,1156,1218
0130-001,2017,08,13,12,1110,1136
0130-001,2017,08,13,13,1176,1207
0130-001,2017,08,13,14,1270,1266
0130-001,2017,08,13,15,1343,1372
0130-001,2017,08,13,16,1352,1410
0130-001,2017,08,13,17,1363,1306
0130-001,2017,08,13,18,1338,1337
0130-001,2017,08,13,19,1327,1239
0130-001,2017,08,13,20,1312,1112
0130-001,2017,08,13,21,1082,933
0130-001,2017,08,13,22,902,794
0130-001,2017,08,13,23,727,577
0130-001,2017,08,13,24,470,397
0130-001,2017,08,14,01,296,264
0130-001,2017,08,14,02,202,177
0130-001,2017,08,14,03,147,113
0130-001,2017,08,14,04,140,170
0130-001,2017,08,14,05,216,195
0130-001,2017,08,14,06,649,393
0130-001,2017,08,14,07,1431,825
0130-001,2017,08,14,08,1616,1296
0130-001,2017,08,14,09,1441,1506
0130-001,2017,08,14,10,1489,1416
0130-001,2017,08,14,11,1247,1253
0130-001,2017,08,14,12,1123,1265
0130-001,2017,08,14,13,1153,1306
0130-001,2017,08,14,14,1291,1349
0130-001,2017,08,14,15,1132,1317
0130-001,2017,08,14,16,1562,1603
0130-001,2017,08,14,17,1536,1707
0130-001,2017,08,14,18,1699,1904
0130-001,2017,08,14,19,1612,2096
0130-001,2017,08,14,20,1202,1650
0130-001,2017,08,14,21,1030,1345
0130-001,2017,08,14,22,754,952
0130-001,2017,08,14,23,587,584
0130-001,2017,08,14,24,420,450
0130-001,2017,08,15,01,357,350
0130-001,2017,08,15,02,227,231
0130-001,2017,08,15,03,149,181
0130-001,2017,08,15,04,169,198
0130-001,2017,08,15,05,188,182
0130-001,2017,08,15,06,434,331
0130-001,2017,08,15,07,941,590
0130-001,2017,08,15,08,1150,798
0130-001,2017,08,15,09,1076,1010
0130-001,2017,08,15,10,1122,1120
0130-001,2017,08,15,11,1137,1268
0130-001,2017,08,15,12,1024,1296
0130-001,2017,08,15,13,1298,1350
0130-001,2017,08,15,14,1318,1475
0130-001,2017,08,15,15,1258,1384
0130-001,2017,08,15,16,1410,1502
0130-001,2017,08,15,17,1436,1402
0130-001,2017,08,15,18,1404,1486
0130-001,2017,08,15,19,1285,1456
0130-001,2017,08,15,20,1170,1166
0130-001,2017,08,15,21,1061,994
0130-001,2017,08,15,22,877,741
0130-001,2017,08,15,23,635,510
0130-001,2017,08,15,24,500,365
0130-001,2017,08,16,01,263,249
0130-001,2017,08,16,02,177,169
0130-001,2017,08,16,03,129,113
0130-001,2017,08,16,04,135,153
0130-001,2017,08,16,05,205,190
0130-001,2017,08,16,06,585,415
0130-001,2017,08,16,07,1548,825
0130-001,2017,08,16,08,1707,1447
0130-001,2017,08,16,09,1505,1690
0130-001,2017,08,16,10,1503,1486
0130-001,2017,08,16,11,1593,1441
0130-001,2017,08,16,12,1519,1503
0130-001,2017,08,16,13,1414,1371
0130-001,2017,08,16,14,1615,1531
0130-001,2017,08,16,15,1514,1538
0130-001,2017,08,16,16,1617,1606
0130-001,2017,08,16,17,1499,1677
0130-001,2017,08,16,18,1650,2048
0130-001,2017,08,16,19,1533,2297
0130-001,2017,08,16,20,1366,1802
0130-001,2017,08,16,21,1105,1507
0130-001,2017,08,16,22,1090,1100
0130-001,2017,08,16,23,806,741
0130-001,2017,08,16,24,479,462
0130-001,2017,08,17,01,302,300
0130-001,2017,08,17,02,191,198
0130-001,2017,08,17,03,167,177
0130-001,2017,08,17,04,152,168
0130-001,2017,08,17,05,204,242
0130-001,2017,08,17,06,567,418
0130-001,2017,08,17,07,1603,848
0130-001,2017,08,17,08,1642,1450
0130-001,2017,08,17,09,1621,1713
0130-001,2017,08,17,10,1511,1488
0130-001,2017,08,17,11,1602,1543
0130-001,2017,08,17,12,1504,1531
0130-001,2017,08,17,13,1357,1477
0130-001,2017,08,17,14,1586,1587
0130-001,2017,08,17,15,1482,1559
0130-001,2017,08,17,16,1561,1603
0130-001,2017,08,17,17,1489,1766
0130-001,2017,08,17,18,1573,2091
0130-001,2017,08,17,19,1556,2155
0130-001,2017,08,17,20,1218,1762
0130-001,2017,08,17,21,1156,1687
0130-001,2017,08,17,22,1093,1259
0130-001,2017,08,17,23,773,770
0130-001,2017,08,17,24,563,502
0130-001,2017,08,18,01,363,346
0130-001,2017,08,18,02,242,222
0130-001,2017,08,18,03,179,174
0130-001,2017,08,18,04,144,189
0130-001,2017,08,18,05,238,232
0130-001,2017,08,18,06,600,446
0130-001,2017,08,18,07,1640,871
0130-001,2017,08,18,08,1640,1529
0130-001,2017,08,18,09,1663,1710
0130-001,2017,08,18,10,1545,1541
0130-001,2017,08,18,11,1534,1525
0130-001,2017,08,18,12,1465,1533
0130-001,2017,08,18,13,1380,1507
0130-001,2017,08,18,14,1560,1589
0130-001,2017,08,18,15,1589,1589
0130-001,2017,08,18,16,1579,1654
0130-001,2017,08,18,17,1477,1807
0130-001,2017,08,18,18,1439,2126
0130-001,2017,08,18,19,1488,2165
0130-001,2017,08,18,20,1434,1979
0130-001,2017,08,18,21,1311,1687
0130-001,2017,08,18,22,1235,1285
0130-001,2017,08,18,23,895,822
0130-001,2017,08,18,24,615,545
0130-001,2017,08,19,01,466,382
0130-001,2017,08,19,02,353,295
0130-001,2017,08,19,03,268,244
0130-001,2017,08,19,04,242,253
0130-001,2017,08,19,05,248,261
0130-001,2017,08,19,06,637,410
0130-001,2017,08,19,07,1217,776
0130-001,2017,08,19,08,1416,1018
0130-001,2017,08,19,09,1337,1327
0130-001,2017,08,19,10,1437,1428
0130-001,2017,08,19,11,1451,1615
0130-001,2017,08,19,12,1512,1654
0130-001,2017,08,19,13,1436,1679
0130-001,2017,08,19,14,1535,1711
0130-001,2017,08,19,15,1573,1596
0130-001,2017,08,19,16,1619,1825
0130-001,2017,08,19,17,1634,1866
0130-001,2017,08,19,18,1665,1926
0130-001,2017,08,19,19,1494,1768
0130-001,2017,08,19,20,1319,1330
0130-001,2017,08,19,21,1176,1084
0130-001,2017,08,19,22,1125,846
0130-001,2017,08,19,23,797,626
0130-001,2017,08,19,24,491,487
0130-001,2017,08,20,01,410,310
0130-001,2017,08,20,02,301,248
0130-001,2017,08,20,03,255,206
0130-001,2017,08,20,04,156,131
0130-001,2017,08,20,05,195,153
0130-001,2017,08,20,06,316,234
0130-001,2017,08,20,07,433,369
0130-001,2017,08,20,08,472,462
0130-001,2017,08,20,09,667,720
0130-001,2017,08,20,10,803,939
0130-001,2017,08,20,11,1037,1199
0130-001,2017,08,20,12,1056,1254
0130-001,2017,08,20,13,1243,1336
0130-001,2017,08,20,14,1462,1466
0130-001,2017,08,20,15,1476,1470
0130-001,2017,08,20,16,1526,1435
0130-001,2017,08,20,17,1403,1447
0130-001,2017,08,20,18,1285,1241
0130-001,2017,08,20,19,1429,1280
0130-001,2017,08,20,20,1144,945
0130-001,2017,08,20,21,990,817
0130-001,2017,08,20,22,876,703
0130-001,2017,08,20,23,653,534
0130-001,2017,08,20,24,395,350
0130-001,2017,08,21,01,254,196
0130-001,2017,08,21,02,158,156
0130-001,2017,08,21,03,105,102
0130-001,2017,08,21,04,106,119
0130-001,2017,08,21,05,189,175
0130-001,2017,08,21,06,552,387
0130-001,2017,08,21,07,1705,937
0130-001,2017,08,21,08,1495,1429
0130-001,2017,08,21,09,1600,1704
0130-001,2017,08,21,10,1480,1410
0130-001,2017,08,21,11,1510,1415
0130-001,2017,08,21,12,1507,1667
0130-001,2017,08,21,13,1275,1627
0130-001,2017,08,21,14,1571,1506
0130-001,2017,08,21,15,1414,1449
0130-001,2017,08,21,16,1466,1604
0130-001,2017,08,21,17,1436,1672
0130-001,2017,08,21,18,1419,1898
0130-001,2017,08,21,19,1492,2050
0130-001,2017,08,21,20,1233,1744
0130-001,2017,08,21,21,1084,1582
0130-001,2017,08,21,22,937,1126
0130-001,2017,08,21,23,734,697
0130-001,2017,08,21,24,485,418
0130-001,2017,08,22,01,308,300
0130-001,2017,08,22,02,236,180
0130-001,2017,08,22,03,136,157
0130-001,2017,08,22,04,132,198
0130-001,2017,08,22,05,208,218
0130-001,2017,08,22,06,666,440
0130-001,2017,08,22,07,1686,899
0130-001,2017,08,22,08,1450,1466
0130-001,2017,08,22,09,1693,1789
0130-001,2017,08,22,10,1608,1425
0130-001,2017,08,22,11,1500,1412
0130-001,2017,08,22,12,1541,1478
0130-001,2017,08,22,13,1363,1343
0130-001,2017,08,22,14,1547,1625
0130-001,2017,08,22,15,1577,1590
0130-001,2017,08,22,16,1557,1674
0130-001,2017,08,22,17,1533,1881
0130-001,2017,08,22,18,1528,2148
0130-001,2017,08,22,19,1539,2136
0130-001,2017,08,22,20,1341,1763
0130-001,2017,08,22,21,1184,1719
0130-001,2017,08,22,22,1066,1336
0130-001,2017,08,22,23,843,817
0130-001,2017,08,22,24,534,517
0130-001,2017,08,23,01,386,298
0130-001,2017,08,23,02,231,211
0130-001,2017,08,23,03,166,173
0130-001,2017,08,23,04,136,194
0130-001,2017,08,23,05,175,201
0130-001,2017,08,23,06,549,411
0130-001,2017,08,23,07,1505,800
0130-001,2017,08,23,08,1574,1456
0130-001,2017,08,23,09,1588,1772
0130-001,2017,08,23,10,1542,1517
0130-001,2017,08,23,11,1534,1498
0130-001,2017,08,23,12,1406,1395
0130-001,2017,08,23,13,1382,1426
0130-001,2017,08,23,14,1470,1487
0130-001,2017,08,23,15,1547,1532
0130-001,2017,08,23,16,1562,1526
0130-001,2017,08,23,17,1459,1844
0130-001,2017,08,23,18,1648,2152
0130-001,2017,08,23,19,1584,2238
0130-001,2017,08,23,20,1324,1797
0130-001,2017,08,23,21,1127,1469
0130-001,2017,08,23,22,1040,1136
0130-001,2017,08,23,23,787,718
0130-001,2017,08,23,24,519,445
0130-001,2017,08,24,01,394,323
0130-001,2017,08,24,02,214,204
0130-001,2017,08,24,03,167,178
0130-001,2017,08,24,04,144,191
0130-001,2017,08,24,05,220,229
0130-001,2017,08,24,06,576,416
0130-001,2017,08,24,07,1550,818
0130-001,2017,08,24,08,1642,1445
0130-001,2017,08,24,09,1559,1808
0130-001,2017,08,24,10,1570,1559
0130-001,2017,08,24,11,1606,1480
0130-001,2017,08,24,12,1451,1444
0130-001,2017,08,24,13,1368,1319
0130-001,2017,08,24,14,1556,1587
0130-001,2017,08,24,15,1527,1494
0130-001,2017,08,24,16,1491,1561
0130-001,2017,08,24,17,1358,1599
0130-001,2017,08,24,18,1596,2002
0130-001,2017,08,24,19,1531,2116
0130-001,2017,08,24,20,1173,1733
0130-001,2017,08,24,21,1083,1534
0130-001,2017,08,24,22,986,1079
0130-001,2017,08,24,23,755,718
0130-001,2017,08,24,24,568,478
0130-001,2017,08,25,01,344,299
0130-001,2017,08,25,02,229,175
0130-001,2017,08,25,03,148,172
0130-001,2017,08,25,04,157,171
0130-001,2017,08,25,05,250,232
0130-001,2017,08,25,06,589,460
0130-001,2017,08,25,07,1616,905
0130-001,2017,08,25,08,1680,1502
0130-001,2017,08,25,09,1654,1776
0130-001,2017,08,25,10,1601,1541
0130-001,2017,08,25,11,1477,1514
0130-001,2017,08,25,12,1502,1550
0130-001,2017,08,25,13,1368,1411
0130-001,2017,08,25,14,1558,1561
0130-001,2017,08,25,15,1483,1661
0130-001,2017,08,25,16,1719,1708
0130-001,2017,08,25,17,1619,1876
0130-001,2017,08,25,18,1717,2238
0130-001,2017,08,25,19,1577,2139
0130-001,2017,08,25,20,1483,2005
0130-001,2017,08,25,21,1315,1720
0130-001,2017,08,25,22,1304,1250
0130-001,2017,08,25,23,1025,838
0130-001,2017,08,25,24,649,593
0130-001,2017,08,26,01,546,420
0130-001,2017,08,26,02,341,283
0130-001,2017,08,26,03,290,249
0130-001,2017,08,26,04,237,240
0130-001,2017,08,26,05,270,247
0130-001,2017,08,26,06,596,435
0130-001,2017,08,26,07,1274,768
0130-001,2017,08,26,08,1345,1091
0130-001,2017,08,26,09,1375,1387
0130-001,2017,08,26,10,1410,1469
0130-001,2017,08,26,11,1635,1768
0130-001,2017,08,26,12,1650,1629
0130-001,2017,08,26,13,1525,1819
0130-001,2017,08,26,14,1579,1796
0130-001,2017,08,26,15,1651,1657
0130-001,2017,08,26,16,1605,1788
0130-001,2017,08,26,17,1699,1888
0130-001,2017,08,26,18,1816,1950
0130-001,2017,08,26,19,1645,1753
0130-001,2017,08,26,20,1353,1476
0130-001,2017,08,26,21,1206,1208
0130-001,2017,08,26,22,1195,987
0130-001,2017,08,26,23,803,702
0130-001,2017,08,26,24,535,489
0130-001,2017,08,27,01,415,355
0130-001,2017,08,27,02,310,273
0130-001,2017,08,27,03,254,219
0130-001,2017,08,27,04,202,157
0130-001,2017,08,27,05,206,159
0130-001,2017,08,27,06,405,272
0130-001,2017,08,27,07,734,429
0130-001,2017,08,27,08,783,594
0130-001,2017,08,27,09,861,878
0130-001,2017,08,27,10,981,1040
0130-001,2017,08,27,11,1220,1269
0130-001,2017,08,27,12,1138,1300
0130-001,2017,08,27,13,1241,1337
0130-001,2017,08,27,14,1315,1392
0130-001,2017,08,27,15,1473,1493
0130-001,2017,08,27,16,1600,1549
0130-001,2017,08,27,17,1555,1467
0130-001,2017,08,27,18,1580,1483
0130-001,2017,08,27,19,1655,1413
0130-001,2017,08,27,20,1749,1233
0130-001,2017,08,27,21,1466,1030
0130-001,2017,08,27,22,1241,963
0130-001,2017,08,27,23,760,659
0130-001,2017,08,27,24,446,402
0130-001,2017,08,28,01,293,287
0130-001,2017,08,28,02,170,168
0130-001,2017,08,28,03,140,121
0130-001,2017,08,28,04,121,167
0130-001,2017,08,28,05,231,195
0130-001,2017,08,28,06,670,465
0130-001,2017,08,28,07,1788,987
0130-001,2017,08,28,08,1667,1501
0130-001,2017,08,28,09,1595,1760
0130-001,2017,08,28,10,1595,1488
0130-001,2017,08,28,11,1501,1510
0130-001,2017,08,28,12,1493,1586
0130-001,2017,08,28,13,1430,1413
0130-001,2017,08,28,14,1603,1624
0130-001,2017,08,28,15,1595,1585
0130-001,2017,08,28,16,1612,1710
0130-001,2017,08,28,17,1566,1851
0130-001,2017,08,28,18,1596,1929
0130-001,2017,08,28,19,1463,1849
0130-001,2017,08,28,20,1300,1787
0130-001,2017,08,28,21,1082,1515
0130-001,2017,08,28,22,987,1092
0130-001,2017,08,28,23,710,664
0130-001,2017,08,28,24,441,422
0130-001,2017,08,29,01,337,289
0130-001,2017,08,29,02,210,165
0130-001,2017,08,29,03,133,163
0130-001,2017,08,29,04,159,194
0130-001,2017,08,29,05,191,209
0130-001,2017,08,29,06,582,432
0130-001,2017,08,29,07,1680,904
0130-001,2017,08,29,08,1584,1483
0130-001,2017,08,29,09,1567,1740
0130-001,2017,08,29,10,1632,1470
0130-001,2017,08,29,11,1657,1512
0130-001,2017,08,29,12,1493,1591
0130-001,2017,08,29,13,1361,1397
0130-001,2017,08,29,14,1640,1558
0130-001,2017,08,29,15,1525,1644
0130-001,2017,08,29,16,1641,1716
0130-001,2017,08,29,17,1620,1790
0130-001,2017,08,29,18,1700,2034
0130-001,2017,08,29,19,1629,2140
0130-001,2017,08,29,20,1299,1771
0130-001,2017,08,29,21,1136,1659
0130-001,2017,08,29,22,1074,1200
0130-001,2017,08,29,23,874,758
0130-001,2017,08,29,24,543,502
0130-001,2017,08,30,01,385,313
0130-001,2017,08,30,02,195,190
0130-001,2017,08,30,03,153,162
0130-001,2017,08,30,04,167,196
0130-001,2017,08,30,05,229,220
0130-001,2017,08,30,06,626,432
0130-001,2017,08,30,07,1642,894
0130-001,2017,08,30,08,1642,1418
0130-001,2017,08,30,09,1502,1752
0130-001,2017,08,30,10,1639,1358
0130-001,2017,08,30,11,1502,1404
0130-001,2017,08,30,12,1456,1536
0130-001,2017,08,30,13,1464,1470
0130-001,2017,08,30,14,1561,1492
0130-001,2017,08,30,15,1658,1598
0130-001,2017,08,30,16,1559,1555
0130-001,2017,08,30,17,1571,1793
0130-001,2017,08,30,18,1719,2086
0130-001,2017,08,30,19,1621,1899
0130-001,2017,08,30,20,1289,1739
0130-001,2017,08,30,21,1235,1460
0130-001,2017,08,30,22,1088,1124
0130-001,2017,08,30,23,825,692
0130-001,2017,08,30,24,545,499
0130-001,2017,08,31,01,366,321
0130-001,2017,08,31,02,244,224
0130-001,2017,08,31,03,179,175
0130-001,2017,08,31,04,170,211
0130-001,2017,08,31,05,241,217
0130-001,2017,08,31,06,622,441
0130-001,2017,08,31,07,1668,885
0130-001,2017,08,31,08,1618,1466
0130-001,2017,08,31,09,1584,1737
0130-001,2017,08,31,10,1609,1556
0130-001,2017,08,31,11,1540,1528
0130-001,2017,08,31,12,1430,1481
0130-001,2017,08,31,13,1355,1488
0130-001,2017,08,31,14,1573,1637
0130-001,2017,08,31,15,1571,1598
0130-001,2017,08,31,16,1477,1698
0130-001,2017,08,31,17,1545,1795
0130-001,2017,08,31,18,1639,2107
0130-001,2017,08,31,19,1693,2146
0130-001,2017,08,31,20,1332,1698
0130-001,2017,08,31,21,1223,1684
0130-001,2017,08,31,22,1114,1136
0130-001,2017,08,31,23,836,733
0130-001,2017,08,31,24,608,564
0130-001,2017,09,01,01,394,358
0130-001,2017,09,01,02,267,201
0130-001,2017,09,01,03,174,194
0130-001,2017,09,01,04,157,196
0130-001,2017,09,01,05,242,226
0130-001,2017,09,01,06,665,487
0130-001,2017,09,01,07,1652,939
0130-001,2017,09,01,08,1585,1461
0130-001,2017,09,01,09,1495,1719
0130-001,2017,09,01,10,1601,1467
0130-001,2017,09,01,11,1537,1449
0130-001,2017,09,01,12,1476,1530
0130-001,2017,09,01,13,1394,1483
0130-001,2017,09,01,14,1571,1630
0130-001,2017,09,01,15,1576,1626
0130-001,2017,09,01,16,1605,1765
0130-001,2017,09,01,17,1622,1834
0130-001,2017,09,01,18,1731,2115
0130-001,2017,09,01,19,1608,1869
0130-001,2017,09,01,20,1396,1919
0130-001,2017,09,01,21,1282,1768
0130-001,2017,09,01,22,1164,1275
0130-001,2017,09,01,23,947,830
0130-001,2017,09,01,24,661,542
0130-001,2017,09,02,01,493,403
0130-001,2017,09,02,02,339,312
0130-001,2017,09,02,03,243,222
0130-001,2017,09,02,04,203,242
0130-001,2017,09,02,05,277,229
0130-001,2017,09,02,06,609,431
0130-001,2017,09,02,07,1232,777
0130-001,2017,09,02,08,1378,1044
0130-001,2017,09,02,09,1446,1491
0130-001,2017,09,02,10,1393,1470
0130-001,2017,09,02,11,1430,1739
0130-001,2017,09,02,12,1485,1725
0130-001,2017,09,02,13,1616,1804
0130-001,2017,09,02,14,1754,1811
0130-001,2017,09,02,15,1608,1708
0130-001,2017,09,02,16,1664,1940
0130-001,2017,09,02,17,1701,1865
0130-001,2017,09,02,18,1783,2004
0130-001,2017,09,02,19,1734,1828
0130-001,2017,09,02,20,1488,1354
0130-001,2017,09,02,21,1228,1154
0130-001,2017,09,02,22,1045,911
0130-001,2017,09,02,23,743,645
0130-001,2017,09,02,24,518,457
0130-001,2017,09,03,01,428,367
0130-001,2017,09,03,02,298,254
0130-001,2017,09,03,03,228,190
0130-001,2017,09,03,04,195,152
0130-001,2017,09,03,05,226,156
0130-001,2017,09,03,06,375,248
0130-001,2017,09,03,07,738,506
0130-001,2017,09,03,08,781,613
0130-001,2017,09,03,09,819,913
0130-001,2017,09,03,10,1065,1071
0130-001,2017,09,03,11,1263,1304
0130-001,2017,09,03,12,1259,1320
0130-001,2017,09,03,13,1293,1347
0130-001,2017,09,03,14,1518,1572
0130-001,2017,09,03,15,1563,1509
0130-001,2017,09,03,16,1615,1641
0130-001,2017,09,03,17,1659,1593
0130-001,2017,09,03,18,1851,1482
0130-001,2017,09,03,19,1795,1391
0130-001,2017,09,03,20,1543,1155
0130-001,2017,09,03,21,1382,1172
0130-001,2017,09,03,22,1049,868
0130-001,2017,09,03,23,802,580
0130-001,2017,09,03,24,484,395
0130-001,2017,09,04,01,285,225
0130-001,2017,09,04,02,180,156
0130-001,2017,09,04,03,135,102
0130-001,2017,09,04,04,130,155
0130-001,2017,09,04,05,254,210
0130-001,2017,09,04,06,656,448
0130-001,2017,09,04,07,1760,954
0130-001,2017,09,04,08,1562,1435
0130-001,2017,09,04,09,1661,1671
0130-001,2017,09,04,10,1666,1554
0130-001,2017,09,04,11,1630,1486
0130-001,2017,09,04,12,1522,1518
0130-001,2017,09,04,13,1440,1400
0130-001,2017,09,04,14,1633,1540
0130-001,2017,09,04,15,1495,1591
0130-001,2017,09,04,16,1574,1661
0130-001,2017,09,04,17,1627,1822
0130-001,2017,09,04,18,1647,2070
0130-001,2017,09,04,19,1600,2143
0130-001,2017,09,04,20,1387,1738
0130-001,2017,09,04,21,1122,1536
0130-001,2017,09,04,22,999,1205
0130-001,2017,09,04,23,792,691
0130-001,2017,09,04,24,528,456
0130-001,2017,09,05,01,303,311
0130-001,2017,09,05,02,197,182
0130-001,2017,09,05,03,149,149
0130-001,2017,09,05,04,144,190
0130-001,2017,09,05,05,220,243
0130-001,2017,09,05,06,576,427
0130-001,2017,09,05,07,1676,922
0130-001,2017,09,05,08,1642,1455
0130-001,2017,09,05,09,1620,1768
0130-001,2017,09,05,10,1621,1502
0130-001,2017,09,05,11,1533,1429
0130-001,2017,09,05,12,1550,1486
0130-001,2017,09,05,13,1430,1355
0130-001,2017,09,05,14,1717,1535
0130-001,2017,09,05,15,1634,1424
0130-001,2017,09,05,16,1681,1612
0130-001,2017,09,05,17,1629,1734
0130-001,2017,09,05,18,1644,1947
0130-001,2017,09,05,19,1675,2036
0130-001,2017,09,05,20,1299,1587
0130-001,2017,09,05,21,1165,1542
0130-001,2017,09,05,22,1036,1194
0130-001,2017,09,05,23,863,722
0130-001,2017,09,05,24,513,518
0130-001,2017,09,06,01,363,327
0130-001,2017,09,06,02,197,190
0130-001,2017,09,06,03,165,173
0130-001,2017,09,06,04,140,187
0130-001,2017,09,06,05,221,188
0130-001,2017,09,06,06,583,412
0130-001,2017,09,06,07,1570,900
0130-001,2017,09,06,08,1722,1442
0130-001,2017,09,06,09,1582,1749
0130-001,2017,09,06,10,1644,1462
0130-001,2017,09,06,11,1649,1468
0130-001,2017,09,06,12,1561,1457
0130-001,2017,09,06,13,1400,1448
0130-001,2017,09,06,14,1620,1490
0130-001,2017,09,06,15,1646,1539
0130-001,2017,09,06,16,1557,1564
0130-001,2017,09,06,17,1550,1698
0130-001,2017,09,06,18,1705,1928
0130-001,2017,09,06,19,1557,1675
