Date,Weekday,Time,Traffic
2014-05-09,6 ,1,269
2014-05-09,6 ,2,245
2014-05-09,6 ,3,195
2014-05-09,6 ,4,204
2014-05-09,6 ,5,438
2014-05-09,6 ,6,895
2014-05-09,6 ,7,1594
2014-05-09,6 ,8,1901
2014-05-09,6 ,9,1769
2014-05-09,6 ,10,1774
2014-05-09,6 ,11,1820
2014-05-09,6 ,12,1741
2014-05-09,6 ,13,1974
2014-05-09,6 ,14,2154
2014-05-09,6 ,15,2217
2014-05-09,6 ,16,2178
2014-05-09,6 ,17,2276
2014-05-09,6 ,18,2237
2014-05-09,6 ,19,2323
2014-05-09,6 ,20,1964
2014-05-09,6 ,21,1565
2014-05-09,6 ,22,1056
2014-05-09,6 ,23,648
2014-05-10,7 ,0,438
2014-05-10,7 ,1,322
2014-05-10,7 ,2,243
2014-05-10,7 ,3,222
2014-05-10,7 ,4,231
2014-05-10,7 ,5,416
2014-05-10,7 ,6,724
2014-05-10,7 ,7,1019
2014-05-10,7 ,8,1373
2014-05-10,7 ,9,1517
2014-05-10,7 ,10,1604
2014-05-10,7 ,11,1611
2014-05-10,7 ,12,1691
2014-05-10,7 ,13,1764
2014-05-10,7 ,14,1915
2014-05-10,7 ,15,2054
2014-05-10,7 ,16,2139
2014-05-10,7 ,17,2263
2014-05-10,7 ,18,2274
2014-05-10,7 ,19,1980
2014-05-10,7 ,20,1684
2014-05-10,7 ,21,1469
2014-05-10,7 ,22,993
2014-05-10,7 ,23,595
2014-05-11,1 ,0,376
2014-05-11,1 ,1,258
2014-05-11,1 ,2,195
2014-05-11,1 ,3,142
2014-05-11,1 ,4,167
2014-05-11,1 ,5,241
2014-05-11,1 ,6,388
2014-05-11,1 ,7,559
2014-05-11,1 ,8,806
2014-05-11,1 ,9,1192
2014-05-11,1 ,10,1399
2014-05-11,1 ,11,1377
2014-05-11,1 ,12,1545
2014-05-11,1 ,13,1740
2014-05-11,1 ,14,1823
2014-05-11,1 ,15,2132
2014-05-11,1 ,16,2214
2014-05-11,1 ,17,2354
2014-05-11,1 ,18,2276
2014-05-11,1 ,19,2167
2014-05-11,1 ,20,2010
2014-05-11,1 ,21,1644
2014-05-11,1 ,22,1052
2014-05-11,1 ,23,696
2014-05-12,2 ,0,495
2014-05-12,2 ,1,399
2014-05-12,2 ,2,243
2014-05-12,2 ,3,171
2014-05-12,2 ,4,205
2014-05-12,2 ,5,399
2014-05-12,2 ,6,719
2014-05-12,2 ,7,1265
2014-05-12,2 ,8,1485
2014-05-12,2 ,9,1489
2014-05-12,2 ,10,1695
2014-05-12,2 ,11,1798
2014-05-12,2 ,12,1833
2014-05-12,2 ,13,2100
2014-05-12,2 ,14,2086
2014-05-12,2 ,15,2249
2014-05-12,2 ,16,2261
2014-05-12,2 ,17,2266
2014-05-12,2 ,18,2266
2014-05-12,2 ,19,2180
2014-05-12,2 ,20,2005
2014-05-12,2 ,21,1818
2014-05-12,2 ,22,1532
2014-05-12,2 ,23,1377
2014-05-13,3 ,0,248
2014-05-13,3 ,1,210
2014-05-13,3 ,2,178
2014-05-13,3 ,3,138
2014-05-13,3 ,4,140
2014-05-13,3 ,5,328
2014-05-13,3 ,6,695
2014-05-13,3 ,7,1228
2014-05-13,3 ,8,1322
2014-05-13,3 ,9,1674
2014-05-13,3 ,10,1895
2014-05-13,3 ,11,1664
2014-05-13,3 ,12,1569
2014-05-13,3 ,13,1993
2014-05-13,3 ,14,2096
2014-05-13,3 ,15,2139
2014-05-13,3 ,16,2187
2014-05-13,3 ,17,2409
2014-05-13,3 ,18,2409
2014-05-13,3 ,19,2092
2014-05-13,3 ,20,1647
2014-05-13,3 ,21,1478
2014-05-13,3 ,22,888
2014-05-13,3 ,23,506
2014-05-14,4 ,0,368
2014-05-14,4 ,1,261
2014-05-14,4 ,2,243
2014-05-14,4 ,3,189
2014-05-14,4 ,4,221
2014-05-14,4 ,5,454
2014-05-14,4 ,6,923
2014-05-14,4 ,7,1607
2014-05-14,4 ,8,1968
2014-05-14,4 ,9,1707
2014-05-14,4 ,10,1762
2014-05-14,4 ,11,1591
2014-05-14,4 ,12,1569
2014-05-14,4 ,13,1892
2014-05-14,4 ,14,2116
2014-05-14,4 ,15,2178
2014-05-14,4 ,16,2241
2014-05-14,4 ,17,2160
2014-05-14,4 ,18,2282
2014-05-14,4 ,19,2228
2014-05-14,4 ,20,1704
2014-05-14,4 ,21,1464
2014-05-14,4 ,22,992
2014-05-14,4 ,23,531
2014-05-15,5 ,0,346
2014-05-15,5 ,1,258
2014-05-15,5 ,2,216
2014-05-15,5 ,3,181
2014-05-15,5 ,4,229
2014-05-15,5 ,5,429
2014-05-15,5 ,6,926
2014-05-15,5 ,7,1638
2014-05-15,5 ,8,1920
2014-05-15,5 ,9,1638
2014-05-15,5 ,10,1710
2014-05-15,5 ,11,1668
2014-05-15,5 ,12,1681
2014-05-15,5 ,13,1941
2014-05-15,5 ,14,2078
2014-05-15,5 ,15,2197
2014-05-15,5 ,16,2222
2014-05-15,5 ,17,2369
2014-05-15,5 ,18,2164
2014-05-15,5 ,19,2215
2014-05-15,5 ,20,1691
2014-05-15,5 ,21,1513
2014-05-15,5 ,22,951
2014-05-15,5 ,23,575
2014-05-16,6 ,0,397
2014-05-16,6 ,1,298
2014-05-16,6 ,2,254
2014-05-16,6 ,3,201
2014-05-16,6 ,4,214
2014-05-16,6 ,5,473
2014-05-16,6 ,6,933
2014-05-16,6 ,7,1612
2014-05-16,6 ,8,1916
2014-05-16,6 ,9,1782
2014-05-16,6 ,10,1793
2014-05-16,6 ,11,1785
2014-05-16,6 ,12,1725
2014-05-16,6 ,13,1935
2014-05-16,6 ,14,2134
2014-05-16,6 ,15,2214
2014-05-16,6 ,16,2250
2014-05-16,6 ,17,2396
2014-05-16,6 ,18,2207
2014-05-16,6 ,19,2353
2014-05-16,6 ,20,1949
2014-05-16,6 ,21,1591
2014-05-16,6 ,22,1113
2014-05-16,6 ,23,680
2014-05-17,7 ,0,461
2014-05-17,7 ,1,348
2014-05-17,7 ,2,268
2014-05-17,7 ,3,237
2014-05-17,7 ,4,252
2014-05-17,7 ,5,437
2014-05-17,7 ,6,739
2014-05-17,7 ,7,1029
2014-05-17,7 ,8,1465
2014-05-17,7 ,9,1650
2014-05-17,7 ,10,1774
2014-05-17,7 ,11,1723
2014-05-17,7 ,12,1775
2014-05-17,7 ,13,1915
2014-05-17,7 ,14,2131
2014-05-17,7 ,15,2190
2014-05-17,7 ,16,2209
2014-05-17,7 ,17,2421
2014-05-17,7 ,18,2346
2014-05-17,7 ,19,1954
2014-05-17,7 ,20,1704
2014-05-17,7 ,21,1374
2014-05-17,7 ,22,953
2014-05-17,7 ,23,557
2014-05-18,1 ,0,384
2014-05-18,1 ,1,246
2014-05-18,1 ,2,191
2014-05-18,1 ,3,153
2014-05-18,1 ,4,167
2014-05-18,1 ,5,242
2014-05-18,1 ,6,410
2014-05-18,1 ,7,572
2014-05-18,1 ,8,849
2014-05-18,1 ,9,1281
2014-05-18,1 ,10,1505
2014-05-18,1 ,11,1479
2014-05-18,1 ,12,1660
2014-05-18,1 ,13,1900
2014-05-18,1 ,14,2098
2014-05-18,1 ,15,2253
2014-05-18,1 ,16,2262
2014-05-18,1 ,17,2410
2014-05-18,1 ,18,2314
2014-05-18,1 ,19,2106
2014-05-18,1 ,20,1889
2014-05-18,1 ,21,1430
2014-05-18,1 ,22,888
2014-05-18,1 ,23,539
2014-05-19,2 ,0,302
2014-05-19,2 ,1,234
2014-05-19,2 ,2,150
2014-05-19,2 ,3,135
2014-05-19,2 ,4,203
2014-05-19,2 ,5,483
2014-05-19,2 ,6,925
2014-05-19,2 ,7,1776
2014-05-19,2 ,8,1959
2014-05-19,2 ,9,1716
2014-05-19,2 ,10,1713
2014-05-19,2 ,11,1670
2014-05-19,2 ,12,1633
2014-05-19,2 ,13,1943
2014-05-19,2 ,14,2100
2014-05-19,2 ,15,2113
2014-05-19,2 ,16,2210
2014-05-19,2 ,17,2206
2014-05-19,2 ,18,2196
2014-05-19,2 ,19,2045
2014-05-19,2 ,20,1651
2014-05-19,2 ,21,1437
2014-05-19,2 ,22,908
2014-05-19,2 ,23,539
2014-05-20,3 ,0,364
2014-05-20,3 ,1,255
2014-05-20,3 ,2,223
2014-05-20,3 ,3,197
2014-05-20,3 ,4,210
2014-05-20,3 ,5,428
2014-05-20,3 ,6,903
2014-05-20,3 ,7,1600
2014-05-20,3 ,8,1913
2014-05-20,3 ,9,1692
2014-05-20,3 ,10,1771
2014-05-20,3 ,11,1618
2014-05-20,3 ,12,1650
2014-05-20,3 ,13,1826
2014-05-20,3 ,14,2065
2014-05-20,3 ,15,2071
2014-05-20,3 ,16,2072
2014-05-20,3 ,17,2226
2014-05-20,3 ,18,2253
2014-05-20,3 ,19,2168
2014-05-20,3 ,20,1749
2014-05-20,3 ,21,1499
2014-05-20,3 ,22,977
2014-05-20,3 ,23,546
2014-05-21,4 ,0,393
2014-05-21,4 ,1,219
2014-05-21,4 ,2,201
2014-05-21,4 ,3,206
2014-05-21,4 ,4,199
2014-05-21,4 ,5,450
2014-05-21,4 ,6,891
2014-05-21,4 ,7,1637
2014-05-21,4 ,8,1865
2014-05-21,4 ,9,1650
2014-05-21,4 ,10,1695
2014-05-21,4 ,11,1612
2014-05-21,4 ,12,1663
2014-05-21,4 ,13,1828
2014-05-21,4 ,14,2034
2014-05-21,4 ,15,2030
2014-05-21,4 ,16,2066
2014-05-21,4 ,17,2326
2014-05-21,4 ,18,2168
2014-05-21,4 ,19,2181
2014-05-21,4 ,20,1609
2014-05-21,4 ,21,1458
2014-05-21,4 ,22,996
2014-05-21,4 ,23,558
2014-05-22,5 ,0,374
2014-05-22,5 ,1,309
2014-05-22,5 ,2,205
2014-05-22,5 ,3,177
2014-05-22,5 ,4,238
2014-05-22,5 ,5,479
2014-05-22,5 ,6,973
2014-05-22,5 ,7,1648
2014-05-22,5 ,8,1834
2014-05-22,5 ,9,1714
2014-05-22,5 ,10,1638
2014-05-22,5 ,11,1622
2014-05-22,5 ,12,1588
2014-05-22,5 ,13,1822
2014-05-22,5 ,14,2025
2014-05-22,5 ,15,2077
2014-05-22,5 ,16,2069
2014-05-22,5 ,17,2245
2014-05-22,5 ,18,2191
2014-05-22,5 ,19,2173
2014-05-22,5 ,20,1710
2014-05-22,5 ,21,1498
2014-05-22,5 ,22,987
2014-05-22,5 ,23,565
2014-05-23,6 ,0,369
2014-05-23,6 ,1,291
2014-05-23,6 ,2,243
2014-05-23,6 ,3,200
2014-05-23,6 ,4,220
2014-05-23,6 ,5,441
2014-05-23,6 ,6,924
2014-05-23,6 ,7,1608
2014-05-23,6 ,8,1878
2014-05-23,6 ,9,1749
2014-05-23,6 ,10,1727
2014-05-23,6 ,11,1682
2014-05-23,6 ,12,1698
2014-05-23,6 ,13,1879
2014-05-23,6 ,14,2064
2014-05-23,6 ,15,2066
2014-05-23,6 ,16,2074
2014-05-23,6 ,17,2154
2014-05-23,6 ,18,2122
2014-05-23,6 ,19,2335
2014-05-23,6 ,20,1912
2014-05-23,6 ,21,1670
2014-05-23,6 ,22,1103
2014-05-23,6 ,23,694
2014-05-24,7 ,0,443
2014-05-24,7 ,1,318
2014-05-24,7 ,2,296
2014-05-24,7 ,3,217
2014-05-24,7 ,4,263
2014-05-24,7 ,5,432
2014-05-24,7 ,6,745
2014-05-24,7 ,7,1072
2014-05-24,7 ,8,1445
2014-05-24,7 ,9,1679
2014-05-24,7 ,10,1702
2014-05-24,7 ,11,1771
2014-05-24,7 ,12,1863
2014-05-24,7 ,13,1780
2014-05-24,7 ,14,2069
2014-05-24,7 ,15,2195
2014-05-24,7 ,16,2235
2014-05-24,7 ,17,2335
2014-05-24,7 ,18,2379
2014-05-24,7 ,19,1890
2014-05-24,7 ,20,1689
2014-05-24,7 ,21,1388
2014-05-24,7 ,22,858
2014-05-24,7 ,23,575
2014-05-25,1 ,0,390
2014-05-25,1 ,1,275
2014-05-25,1 ,2,196
2014-05-25,1 ,3,174
2014-05-25,1 ,4,152
2014-05-25,1 ,5,266
2014-05-25,1 ,6,411
2014-05-25,1 ,7,606
2014-05-25,1 ,8,828
2014-05-25,1 ,9,1242
2014-05-25,1 ,10,1357
2014-05-25,1 ,11,1441
2014-05-25,1 ,12,1780
2014-05-25,1 ,13,1918
2014-05-25,1 ,14,2179
2014-05-25,1 ,15,2228
2014-05-25,1 ,16,2215
2014-05-25,1 ,17,2333
2014-05-25,1 ,18,2096
2014-05-25,1 ,19,2083
2014-05-25,1 ,20,1630
2014-05-25,1 ,21,1292
2014-05-25,1 ,22,732
2014-05-25,1 ,23,466
2014-05-26,2 ,0,257
2014-05-26,2 ,1,208
2014-05-26,2 ,2,172
2014-05-26,2 ,3,120
2014-05-26,2 ,4,183
2014-05-26,2 ,5,466
2014-05-26,2 ,6,929
2014-05-26,2 ,7,1703
2014-05-26,2 ,8,1838
2014-05-26,2 ,9,1696
2014-05-26,2 ,10,1756
2014-05-26,2 ,11,1651
2014-05-26,2 ,12,1692
2014-05-26,2 ,13,1939
2014-05-26,2 ,14,2087
2014-05-26,2 ,15,2043
2014-05-26,2 ,16,2197
2014-05-26,2 ,17,2374
2014-05-26,2 ,18,2156
2014-05-26,2 ,19,2087
2014-05-26,2 ,20,1631
2014-05-26,2 ,21,1458
2014-05-26,2 ,22,888
2014-05-26,2 ,23,529
2014-05-27,3 ,0,393
2014-05-27,3 ,1,292
2014-05-27,3 ,2,211
2014-05-27,3 ,3,183
2014-05-27,3 ,4,206
2014-05-27,3 ,5,464
2014-05-27,3 ,6,932
2014-05-27,3 ,7,1672
2014-05-27,3 ,8,1861
2014-05-27,3 ,9,1778
2014-05-27,3 ,10,1733
2014-05-27,3 ,11,1723
2014-05-27,3 ,12,1611
2014-05-27,3 ,13,1902
2014-05-27,3 ,14,2067
2014-05-27,3 ,15,2151
2014-05-27,3 ,16,1968
2014-05-27,3 ,17,2194
2014-05-27,3 ,18,2276
2014-05-27,3 ,19,2149
2014-05-27,3 ,20,1744
2014-05-27,3 ,21,1479
2014-05-27,3 ,22,962
2014-05-27,3 ,23,568
2014-05-28,4 ,0,403
2014-05-28,4 ,1,275
2014-05-28,4 ,2,197
2014-05-28,4 ,3,185
2014-05-28,4 ,4,224
2014-05-28,4 ,5,476
2014-05-28,4 ,6,890
2014-05-28,4 ,7,1620
2014-05-28,4 ,8,1939
2014-05-28,4 ,9,1682
2014-05-28,4 ,10,1799
2014-05-28,4 ,11,1683
2014-05-28,4 ,12,1671
2014-05-28,4 ,13,1936
2014-05-28,4 ,14,2109
2014-05-28,4 ,15,2180
2014-05-28,4 ,16,2098
2014-05-28,4 ,17,2385
2014-05-28,4 ,18,2280
2014-05-28,4 ,19,2025
2014-05-28,4 ,20,1679
2014-05-28,4 ,21,1396
2014-05-28,4 ,22,925
2014-05-28,4 ,23,556
2014-05-29,5 ,0,379
2014-05-29,5 ,1,301
2014-05-29,5 ,2,200
2014-05-29,5 ,3,185
2014-05-29,5 ,4,228
2014-05-29,5 ,5,485
2014-05-29,5 ,6,902
2014-05-29,5 ,7,1692
2014-05-29,5 ,8,1905
2014-05-29,5 ,9,1686
2014-05-29,5 ,10,1676
2014-05-29,5 ,11,1713
2014-05-29,5 ,12,1681
2014-05-29,5 ,13,1914
2014-05-29,5 ,14,2100
2014-05-29,5 ,15,2215
2014-05-29,5 ,16,2180
2014-05-29,5 ,17,2302
2014-05-29,5 ,18,2117
2014-05-29,5 ,19,2170
2014-05-29,5 ,20,1705
2014-05-29,5 ,21,1542
2014-05-29,5 ,22,975
2014-05-29,5 ,23,567
2014-05-30,6 ,0,448
2014-05-30,6 ,1,311
2014-05-30,6 ,2,226
2014-05-30,6 ,3,207
2014-05-30,6 ,4,225
2014-05-30,6 ,5,443
2014-05-30,6 ,6,901
2014-05-30,6 ,7,1641
2014-05-30,6 ,8,1908
2014-05-30,6 ,9,1737
2014-05-30,6 ,10,1787
2014-05-30,6 ,11,1841
2014-05-30,6 ,12,1661
2014-05-30,6 ,13,1919
2014-05-30,6 ,14,2026
2014-05-30,6 ,15,2169
2014-05-30,6 ,16,2267
2014-05-30,6 ,17,2366
2014-05-30,6 ,18,2353
2014-05-30,6 ,19,2285
2014-05-30,6 ,20,1930
2014-05-30,6 ,21,1686
2014-05-30,6 ,22,1123
2014-05-30,6 ,23,692
2014-05-31,7 ,0,499
2014-05-31,7 ,1,316
2014-05-31,7 ,2,287
2014-05-31,7 ,3,222
2014-05-31,7 ,4,241
2014-05-31,7 ,5,471
2014-05-31,7 ,6,716
2014-05-31,7 ,7,1066
2014-05-31,7 ,8,1587
2014-05-31,7 ,9,1721
2014-05-31,7 ,10,1737
2014-05-31,7 ,11,1747
2014-05-31,7 ,12,1913
2014-05-31,7 ,13,1921
2014-05-31,7 ,14,2041
2014-05-31,7 ,15,2134
2014-05-31,7 ,16,2225
2014-05-31,7 ,17,2339
2014-05-31,7 ,18,2263
2014-05-31,7 ,19,1964
2014-05-31,7 ,20,1605
2014-05-31,7 ,21,1433
2014-05-31,7 ,22,1004
2014-05-31,7 ,23,634
2014-06-01,1 ,0,462
2014-06-01,1 ,1,323
2014-06-01,1 ,2,234
2014-06-01,1 ,3,185
2014-06-01,1 ,4,172
2014-06-01,1 ,5,272
2014-06-01,1 ,6,408
2014-06-01,1 ,7,627
2014-06-01,1 ,8,929
2014-06-01,1 ,9,1322
2014-06-01,1 ,10,1442
2014-06-01,1 ,11,1541
2014-06-01,1 ,12,1717
2014-06-01,1 ,13,1867
2014-06-01,1 ,14,2064
2014-06-01,1 ,15,2225
2014-06-01,1 ,16,2329
2014-06-01,1 ,17,2391
2014-06-01,1 ,18,2179
2014-06-01,1 ,19,1904
2014-06-01,1 ,20,1762
2014-06-01,1 ,21,1376
2014-06-01,1 ,22,855
2014-06-01,1 ,23,535
2014-06-02,2 ,0,324
2014-06-02,2 ,1,224
2014-06-02,2 ,2,150
2014-06-02,2 ,3,135
2014-06-02,2 ,4,202
2014-06-02,2 ,5,484
2014-06-02,2 ,6,952
2014-06-02,2 ,7,1716
2014-06-02,2 ,8,1938
2014-06-02,2 ,9,1717
2014-06-02,2 ,10,1762
2014-06-02,2 ,11,1732
2014-06-02,2 ,12,1813
2014-06-02,2 ,13,1827
2014-06-02,2 ,14,1982
2014-06-02,2 ,15,2097
2014-06-02,2 ,16,2145
2014-06-02,2 ,17,2236
2014-06-02,2 ,18,2119
2014-06-02,2 ,19,2012
2014-06-02,2 ,20,1547
2014-06-02,2 ,21,1377
2014-06-02,2 ,22,887
2014-06-02,2 ,23,488
2014-06-03,3 ,0,372
2014-06-03,3 ,1,261
2014-06-03,3 ,2,206
2014-06-03,3 ,3,215
2014-06-03,3 ,4,197
2014-06-03,3 ,5,435
2014-06-03,3 ,6,791
2014-06-03,3 ,7,1566
2014-06-03,3 ,8,1832
2014-06-03,3 ,9,1643
2014-06-03,3 ,10,1661
2014-06-03,3 ,11,1686
2014-06-03,3 ,12,1598
2014-06-03,3 ,13,1769
2014-06-03,3 ,14,1981
2014-06-03,3 ,15,2075
2014-06-03,3 ,16,1830
2014-06-03,3 ,17,2366
2014-06-03,3 ,18,2379
2014-06-03,3 ,19,2073
2014-06-03,3 ,20,1618
2014-06-03,3 ,21,1466
2014-06-03,3 ,22,950
2014-06-03,3 ,23,570
2014-06-04,4 ,0,425
2014-06-04,4 ,1,342
2014-06-04,4 ,2,264
2014-06-04,4 ,3,223
2014-06-04,4 ,4,239
2014-06-04,4 ,5,457
2014-06-04,4 ,6,652
2014-06-04,4 ,7,1010
2014-06-04,4 ,8,1422
2014-06-04,4 ,9,1613
2014-06-04,4 ,10,1708
2014-06-04,4 ,11,1651
2014-06-04,4 ,12,1723
2014-06-04,4 ,13,2094
2014-06-04,4 ,14,2259
2014-06-04,4 ,15,2238
2014-06-04,4 ,16,2362
2014-06-04,4 ,17,2428
2014-06-04,4 ,18,2364
2014-06-04,4 ,19,2055
2014-06-04,4 ,20,1857
2014-06-04,4 ,21,1480
2014-06-04,4 ,22,945
2014-06-04,4 ,23,576
2014-06-05,5 ,0,350
2014-06-05,5 ,1,273
2014-06-05,5 ,2,214
2014-06-05,5 ,3,200
2014-06-05,5 ,4,217
2014-06-05,5 ,5,439
2014-06-05,5 ,6,842
2014-06-05,5 ,7,1492
2014-06-05,5 ,8,1861
2014-06-05,5 ,9,1751
2014-06-05,5 ,10,1883
2014-06-05,5 ,11,1737
2014-06-05,5 ,12,1722
2014-06-05,5 ,13,2036
2014-06-05,5 ,14,2117
2014-06-05,5 ,15,2261
2014-06-05,5 ,16,2288
2014-06-05,5 ,17,2309
2014-06-05,5 ,18,2290
2014-06-05,5 ,19,2275
2014-06-05,5 ,20,1927
2014-06-05,5 ,21,1637
2014-06-05,5 ,22,1047
2014-06-05,5 ,23,690
2014-06-06,6 ,0,456
2014-06-06,6 ,1,331
2014-06-06,6 ,2,224
2014-06-06,6 ,3,214
2014-06-06,6 ,4,253
2014-06-06,6 ,5,456
2014-06-06,6 ,6,681
2014-06-06,6 ,7,917
2014-06-06,6 ,8,1086
2014-06-06,6 ,9,1229
2014-06-06,6 ,10,1316
2014-06-06,6 ,11,1393
2014-06-06,6 ,12,1450
2014-06-06,6 ,13,1424
2014-06-06,6 ,14,1666
2014-06-06,6 ,15,1780
2014-06-06,6 ,16,2014
2014-06-06,6 ,17,2307
2014-06-06,6 ,18,2354
2014-06-06,6 ,19,2096
2014-06-06,6 ,20,1955
2014-06-06,6 ,21,1672
2014-06-06,6 ,22,1246
2014-06-06,6 ,23,736
2014-06-07,7 ,0,440
2014-06-07,7 ,1,342
2014-06-07,7 ,2,212
2014-06-07,7 ,3,123
2014-06-07,7 ,4,204
2014-06-07,7 ,5,391
2014-06-07,7 ,6,673
2014-06-07,7 ,7,920
2014-06-07,7 ,8,1210
2014-06-07,7 ,9,1480
2014-06-07,7 ,10,1622
2014-06-07,7 ,11,1669
2014-06-07,7 ,12,1826
2014-06-07,7 ,13,2014
2014-06-07,7 ,14,1999
2014-06-07,7 ,15,2289
2014-06-07,7 ,16,2330
2014-06-07,7 ,17,2332
2014-06-07,7 ,18,2355
2014-06-07,7 ,19,2239
2014-06-07,7 ,20,2129
2014-06-07,7 ,21,1913
2014-06-07,7 ,22,1476
2014-06-07,7 ,23,903
2014-06-08,1 ,0,531
2014-06-08,1 ,1,363
2014-06-08,1 ,2,228
2014-06-08,1 ,3,158
2014-06-08,1 ,4,149
2014-06-08,1 ,5,284
2014-06-08,1 ,6,446
2014-06-08,1 ,7,578
2014-06-08,1 ,8,946
2014-06-08,1 ,9,1281
2014-06-08,1 ,10,1565
2014-06-08,1 ,11,1687
2014-06-08,1 ,12,1891
2014-06-08,1 ,13,2100
2014-06-08,1 ,14,2276
2014-06-08,1 ,15,2328
2014-06-08,1 ,16,2308
2014-06-08,1 ,17,2300
2014-06-08,1 ,18,2246
2014-06-08,1 ,19,1883
2014-06-08,1 ,20,1583
2014-06-08,1 ,21,1458
2014-06-08,1 ,22,972
2014-06-08,1 ,23,609
2014-06-09,2 ,0,354
2014-06-09,2 ,1,236
2014-06-09,2 ,2,166
2014-06-09,2 ,3,142
2014-06-09,2 ,4,233
2014-06-09,2 ,5,461
2014-06-09,2 ,6,1004
2014-06-09,2 ,7,1719
2014-06-09,2 ,8,1867
2014-06-09,2 ,9,1720
2014-06-09,2 ,10,1843
2014-06-09,2 ,11,1761
2014-06-09,2 ,12,1776
2014-06-09,2 ,13,1965
2014-06-09,2 ,14,2095
2014-06-09,2 ,15,2156
2014-06-09,2 ,16,2157
2014-06-09,2 ,17,2324
2014-06-09,2 ,18,2303
2014-06-09,2 ,19,2002
2014-06-09,2 ,20,1652
2014-06-09,2 ,21,1418
2014-06-09,2 ,22,896
2014-06-09,2 ,23,486
2014-06-10,3 ,0,359
2014-06-10,3 ,1,312
2014-06-10,3 ,2,208
2014-06-10,3 ,3,205
2014-06-10,3 ,4,213
2014-06-10,3 ,5,515
2014-06-10,3 ,6,892
2014-06-10,3 ,7,1582
2014-06-10,3 ,8,1834
2014-06-10,3 ,9,1834
2014-06-10,3 ,10,1832
2014-06-10,3 ,11,1731
2014-06-10,3 ,12,1646
2014-06-10,3 ,13,1877
2014-06-10,3 ,14,2081
2014-06-10,3 ,15,2221
2014-06-10,3 ,16,2187
2014-06-10,3 ,17,2191
2014-06-10,3 ,18,2197
2014-06-10,3 ,19,2150
2014-06-10,3 ,20,1728
2014-06-10,3 ,21,1454
2014-06-10,3 ,22,928
2014-06-10,3 ,23,566
2014-06-11,4 ,0,362
2014-06-11,4 ,1,299
2014-06-11,4 ,2,219
2014-06-11,4 ,3,190
2014-06-11,4 ,4,216
2014-06-11,4 ,5,429
2014-06-11,4 ,6,828
2014-06-11,4 ,7,1561
2014-06-11,4 ,8,1907
2014-06-11,4 ,9,1661
2014-06-11,4 ,10,1721
2014-06-11,4 ,11,1756
2014-06-11,4 ,12,1662
2014-06-11,4 ,13,1870
2014-06-11,4 ,14,2072
2014-06-11,4 ,15,2161
2014-06-11,4 ,16,2150
2014-06-11,4 ,17,2371
2014-06-11,4 ,18,2384
2014-06-11,4 ,19,2112
2014-06-11,4 ,20,1616
2014-06-11,4 ,21,1489
2014-06-11,4 ,22,967
2014-06-11,4 ,23,561
2014-06-12,5 ,0,388
2014-06-12,5 ,1,294
2014-06-12,5 ,2,226
2014-06-12,5 ,3,192
2014-06-12,5 ,4,221
2014-06-12,5 ,5,464
2014-06-12,5 ,6,875
2014-06-12,5 ,7,1615
2014-06-12,5 ,8,1981
2014-06-12,5 ,9,1653
2014-06-12,5 ,10,1736
2014-06-12,5 ,11,1716
2014-06-12,5 ,12,1746
2014-06-12,5 ,13,1951
2014-06-12,5 ,14,2034
2014-06-12,5 ,15,2061
2014-06-12,5 ,16,2265
2014-06-12,5 ,17,2403
2014-06-12,5 ,18,2214
2014-06-12,5 ,19,2195
2014-06-12,5 ,20,1849
2014-06-12,5 ,21,1564
2014-06-12,5 ,22,934
2014-06-12,5 ,23,536
2014-06-13,6 ,0,417
2014-06-13,6 ,1,311
2014-06-13,6 ,2,274
2014-06-13,6 ,3,229
2014-06-13,6 ,4,235
2014-06-13,6 ,5,461
2014-06-13,6 ,6,917
2014-06-13,6 ,7,1529
2014-06-13,6 ,8,1924
2014-06-13,6 ,9,1697
2014-06-13,6 ,10,1806
2014-06-13,6 ,11,1718
2014-06-13,6 ,12,1736
2014-06-13,6 ,13,1885
2014-06-13,6 ,14,2169
2014-06-13,6 ,15,2280
2014-06-13,6 ,16,2322
2014-06-13,6 ,17,2300
2014-06-13,6 ,18,2162
2014-06-13,6 ,19,2317
2014-06-13,6 ,20,1933
2014-06-13,6 ,21,1669
2014-06-13,6 ,22,1119
2014-06-13,6 ,23,655
2014-06-14,7 ,0,447
2014-06-14,7 ,1,345
2014-06-14,7 ,2,282
2014-06-14,7 ,3,215
2014-06-14,7 ,4,277
2014-06-14,7 ,5,444
2014-06-14,7 ,6,687
2014-06-14,7 ,7,1094
2014-06-14,7 ,8,1486
2014-06-14,7 ,9,1713
2014-06-14,7 ,10,1740
2014-06-14,7 ,11,1754
2014-06-14,7 ,12,1890
2014-06-14,7 ,13,1973
2014-06-14,7 ,14,2052
2014-06-14,7 ,15,2235
2014-06-14,7 ,16,2302
2014-06-14,7 ,17,2336
2014-06-14,7 ,18,2269
2014-06-14,7 ,19,1922
2014-06-14,7 ,20,1681
2014-06-14,7 ,21,1492
2014-06-14,7 ,22,1061
2014-06-14,7 ,23,607
2014-06-15,1 ,0,406
2014-06-15,1 ,1,287
2014-06-15,1 ,2,209
2014-06-15,1 ,3,162
2014-06-15,1 ,4,188
2014-06-15,1 ,5,253
2014-06-15,1 ,6,436
2014-06-15,1 ,7,563
